2025-02-10 11:50:44 - Logger initialized successfully.
2025-02-10 11:50:44 - Initializing CarRacing-v2 environment in render mode...
2025-02-10 11:50:44 - Environment initialized successfully.
2025-02-10 11:50:44 - Loading trained model from trained agents/ppo_CarRacing-v2_2025-02-09_16-01-58_reward_205.00.zip...
2025-02-10 11:50:45 - ✅ Model loaded successfully.
2025-02-10 11:50:45 - Starting simulation...
2025-02-10 11:50:45 - Action taken: [1. 0. 0.], Reward: 6.289776357827477, Done: False, Truncated: False
2025-02-10 11:55:12 - Reward: 3.6313432835820834
2025-02-10 11:55:12 - Action taken: [-1.  0.  0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:12 - Reward: -0.09999999999999432
2025-02-10 11:55:12 - Action taken: [1.       0.115278 0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:12 - Reward: -0.09999999999999432
2025-02-10 11:55:12 - Action taken: [1.        0.        0.0824064], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:12 - Reward: -0.09999999999999432
2025-02-10 11:55:12 - Action taken: [0.8791932 0.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:12 - Reward: 3.6313432835820834
2025-02-10 11:55:12 - Action taken: [1.         0.16982163 0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:12 - Reward: -0.09999999999999432
2025-02-10 11:55:12 - Action taken: [1.        0.9872166 0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:12 - Reward: -0.09999999999999432
2025-02-10 11:55:12 - Action taken: [1. 1. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [0.70886874 0.29656038 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: 3.6313432835820834
2025-02-10 11:55:13 - Action taken: [0.33409798 0.         0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-1.         0.5964658  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: 3.6313432835820834
2025-02-10 11:55:13 - Action taken: [-1.  1.  0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: 3.6313432835820834
2025-02-10 11:55:13 - Action taken: [-1.          0.80603564  0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-0.48609284  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-0.5104744  1.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-0.78419554  0.22094429  0.18997908], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: 3.6313432835820834
2025-02-10 11:55:13 - Action taken: [-0.76810324  1.          0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [0.49321932 0.51559424 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [0.56770647 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [-0.21064734  0.5996024   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: 3.6313432835820834
2025-02-10 11:55:13 - Action taken: [0.40695456 0.         0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [0.65379614 0.         0.7254723 ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: -0.09999999999999432
2025-02-10 11:55:13 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:13 - Reward: 3.6313432835820834
2025-02-10 11:55:13 - Action taken: [1.        0.7892334 0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [1. 1. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [0.91033286 0.09707987 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [1.         1.         0.00605631], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: 3.6313432835820834
2025-02-10 11:55:14 - Action taken: [1.        0.1420235 0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-0.50730586  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [0.03278047 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [0.24494845 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: 3.6313432835820834
2025-02-10 11:55:14 - Action taken: [-0.88254094  0.          0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: 3.6313432835820834
2025-02-10 11:55:14 - Action taken: [-1.  1.  0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-0.740251  1.        0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-0.854454  0.842994  0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: 3.6313432835820834
2025-02-10 11:55:14 - Action taken: [-0.92838824  0.61502254  0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-0.6806892  1.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: -0.09999999999999432
2025-02-10 11:55:14 - Action taken: [-0.15090062  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:14 - Reward: 3.6313432835820834
2025-02-10 11:55:14 - Action taken: [1.        0.1292991 0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [0.39439452 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [-0.7020906   0.          0.20163476], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: 3.6313432835820834
2025-02-10 11:55:15 - Action taken: [-0.23170578  1.          0.43686336], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [1. 1. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [1. 1. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: 3.6313432835820834
2025-02-10 11:55:15 - Action taken: [1. 0. 0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [1.         0.         0.01447016], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [0.86523193 1.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: 3.6313432835820834
2025-02-10 11:55:15 - Action taken: [1.       0.890162 0.      ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [-0.878487  1.        0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: 3.6313432835820834
2025-02-10 11:55:15 - Action taken: [-0.3010019  1.         0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [0.53704387 0.38802394 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [1.         0.30668634 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: -0.09999999999999432
2025-02-10 11:55:15 - Action taken: [0.62384945 0.35391143 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:15 - Reward: 3.6313432835820834
2025-02-10 11:55:15 - Action taken: [0.19264072 0.4800382  0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-0.26325917  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: 3.6313432835820834
2025-02-10 11:55:16 - Action taken: [-0.2188772  1.         0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: 3.6313432835820834
2025-02-10 11:55:16 - Action taken: [-0.8594777  1.         0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [0.15551794 0.720675   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-0.96102285  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-1.         0.6074396  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: 3.6313432835820834
2025-02-10 11:55:16 - Action taken: [-1.  1.  0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [0.4038748 1.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: 3.6313432835820834
2025-02-10 11:55:16 - Action taken: [-0.92044926  0.          0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-0.2547869  1.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-0.3026662   1.          0.04259279], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: 3.6313432835820834
2025-02-10 11:55:16 - Action taken: [0.88847065 0.         0.21442062], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [-0.11054921  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:16 - Reward: -0.09999999999999432
2025-02-10 11:55:16 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: 3.6313432835820834
2025-02-10 11:55:17 - Action taken: [0.83597463 0.2879986  0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [-0.11690962  0.5367985   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [1.        0.5819644 0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: 3.6313432835820834
2025-02-10 11:55:17 - Action taken: [1.         0.92870426 0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [-0.17540598  0.6177681   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: 3.6313432835820834
2025-02-10 11:55:17 - Action taken: [1.         0.13488673 0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [0.511032 0.       0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [0.6039479  0.76767087 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: 3.6313432835820834
2025-02-10 11:55:17 - Action taken: [1.        0.5831026 0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [0.9593038 0.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [-0.04196203  0.2684645   0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: 3.6313432835820834
2025-02-10 11:55:17 - Action taken: [-0.4310866  1.         0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [0.15385017 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [-0.44409806  0.11569326  0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [0.08647621 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: 3.6313432835820834
2025-02-10 11:55:17 - Action taken: [-0.6042209  0.         0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [-0.4181326  1.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:17 - Reward: -0.09999999999999432
2025-02-10 11:55:17 - Action taken: [0.7227374 1.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: 3.6313432835820834
2025-02-10 11:55:18 - Action taken: [-0.02215552  0.          0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [-1.         0.8856849  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [-0.33607215  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: 3.6313432835820834
2025-02-10 11:55:18 - Action taken: [-1.          1.          0.09184366], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [-1.         0.5722375  0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [-0.00983922  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [-1.          0.41777492  0.5550606 ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: 3.6313432835820834
2025-02-10 11:55:18 - Action taken: [1. 0. 0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [1.         0.         0.03879642], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: 3.6313432835820834
2025-02-10 11:55:18 - Action taken: [1.        0.2550062 0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [0.2936896  0.2776613  0.07666457], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [1. 0. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [0.6146296 1.        0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: 3.6313432835820834
2025-02-10 11:55:18 - Action taken: [1. 0. 0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [0.86526257 0.39472377 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [0.25574094 0.44048148 0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: 3.6313432835820834
2025-02-10 11:55:18 - Action taken: [-0.06584346  0.          0.        ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [-0.40033007  0.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:18 - Reward: -0.09999999999999432
2025-02-10 11:55:18 - Action taken: [0.36002463 0.         0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.09999999999999432
2025-02-10 11:55:19 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: 3.6313432835820834
2025-02-10 11:55:19 - Action taken: [-1.         0.9677094  0.       ], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.09999999999999432
2025-02-10 11:55:19 - Action taken: [0.6392473  1.         0.00608397], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.09999999999999432
2025-02-10 11:55:19 - Action taken: [-1.          1.          0.07743078], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: 3.6313432835820834
2025-02-10 11:55:19 - Action taken: [-1.  1.  0.], Reward: 3.6313432835820834, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [-0.02452135  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: 3.631343283582055
2025-02-10 11:55:19 - Action taken: [0.4839145 1.        0.       ], Reward: 3.631343283582055, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [-0.5277134  0.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [-0.41040975  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: 3.631343283582055
2025-02-10 11:55:19 - Action taken: [-1.  1.  0.], Reward: 3.631343283582055, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [0.35713938 1.         0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [1. 1. 0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: 3.631343283582055
2025-02-10 11:55:19 - Action taken: [-0.02909799  0.9501126   0.        ], Reward: 3.631343283582055, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [1.        0.7455081 0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: 3.631343283582055
2025-02-10 11:55:19 - Action taken: [-0.6289899  1.         0.       ], Reward: 3.631343283582055, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [1.         0.25030324 0.12619042], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: -0.10000000000002274
2025-02-10 11:55:19 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:19 - Reward: 3.631343283582055
2025-02-10 11:55:19 - Action taken: [1.        0.8944913 0.       ], Reward: 3.631343283582055, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [-0.19900668  0.35915405  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [0.71321285 0.7470174  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: 3.631343283582055
2025-02-10 11:55:20 - Action taken: [1. 0. 0.], Reward: 3.631343283582055, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [-0.15406227  0.27252337  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [0.39363927 0.         0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: 3.631343283582055
2025-02-10 11:55:20 - Action taken: [1. 1. 0.], Reward: 3.631343283582055, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [0.8505622 0.        0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [1. 1. 0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [0.09467838 0.         0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
2025-02-10 11:55:20 - Action taken: [1. 1. 0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:55:20 - Reward: -0.10000000000002274
